Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At,,Index
spotify:track:6dfzvJmyJN2vmAywOeFVMO,Hulala,"spotify:artist:7w4ACCsPEsD4KTxUNPXftc, spotify:artist:7JvsLcgZWKbBDg3NEC84dg","Sweekar Agasthi, Silvia Anisha",spotify:album:1T6t4DS8YhHLEJJk9Pbyx7,Express Raja,spotify:artist:3c8fpQxdaCb3dtwXHOTCFc,Praveen Lakaraju,19-12-2015,https://i.scdn.co/image/ab67616d0000b273da250eca2c40bc31810c971d,1,1,223253,https://p.scdn.co/mp3-preview/e4727a22e8a7224b67181875e81cd5bb7db130c0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,50,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:12:42Z,,608
spotify:track:7qVpqgrADqHIHqS9GE9RTg,Guruvaram,spotify:artist:5a2WF7juQ5oilpZCqikRtP,Rahul Nambiar,spotify:album:3GP0G5V3s6bEdXCZSLwR1T,Dookudu,spotify:artist:2FgHPfRprDaylrSRVf1UlN,Thaman S,18-08-2011,https://i.scdn.co/image/ab67616d0000b2735abf31f093c2b79eb18817f9,1,2,262246,https://p.scdn.co/mp3-preview/4c37246b4bf0c76955f549679f5eb7a6de44dc4b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,38,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:12:42Z,,609
spotify:track:3i5qVV8azKqGFK4Gzdt5YS,If You Want Love,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,NF,spotify:album:1KOmHyNLuOe5YrPhD3Juuf,Perception,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,NF,06-10-2017,https://i.scdn.co/image/ab67616d0000b273cd733919ee57d0cc466e152f,1,10,199386,https://p.scdn.co/mp3-preview/14d381001b2c539a8ac17f7318e05baed8ef71e0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,74,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,610
spotify:track:0gLFuoDun2yzBp67btvQU3,Wrecked,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,spotify:album:4fZIyJn2wKb51QPNnWYnqt,Mercury - Act 1,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,03-09-2021,https://i.scdn.co/image/ab67616d0000b273d9b35d1c4d15c9de88b754a7,1,4,244004,https://p.scdn.co/mp3-preview/2156c5d3c0241403dbe7959a85c8b49d46537719?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,611
spotify:track:5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,spotify:artist:4vxaQs6vK54nK89J1VtLex,PUBLIC,spotify:album:2CxrZinzjDXZidyx5EP214,Make You Mine,spotify:artist:4vxaQs6vK54nK89J1VtLex,PUBLIC,09-08-2019,https://i.scdn.co/image/ab67616d0000b2730d0621554b1c6c9dbf3556be,1,2,232906,https://p.scdn.co/mp3-preview/4c1e54d2cf6f20d07ebc00b736a4d9c6e924128f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,612
spotify:track:2U5WueTLIK5WJLD7mvDODv,Wishing Well,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,spotify:album:6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,10-07-2020,https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb,1,15,194621,https://p.scdn.co/mp3-preview/c3d504e08c4419ac5c21e0f5fe0e6752c97502f1?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,79,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,613
spotify:track:2dPUug9YiNL4ypu8UF8SnD,Tose Naina,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Arijit Singh,spotify:album:4mL4WrvQas7fLVN5GuTVe1,Mickey Virus,"spotify:artist:6RFmiimP0PeMULkMejTmYD, spotify:artist:4V3L101Sffnhcmjkjdp5aC, spotify:artist:62Y9l7It4v02D2DV7VAHbn","Hanif Shaikh, Faizan Hussain, Agnel Roman",03-10-2013,https://i.scdn.co/image/ab67616d0000b27376d18b5a17bd977a9a87551b,1,2,263549,https://p.scdn.co/mp3-preview/6c745c49cce7aa9437c0d7a8f96a537535f6227a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,60,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,614
spotify:track:60PAzFNW3vAiAiVK6DRJfB,Day 'N' Nite (Nightmare),spotify:artist:0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,spotify:album:6oPPKtAwNNlkW4wwHfQDfM,Man On The Moon: The End Of Day (Int'l Version),spotify:artist:0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,01-01-2009,https://i.scdn.co/image/ab67616d0000b273713f297a7bdc1d48971062b2,1,7,221240,https://p.scdn.co/mp3-preview/e2930580655d1197331f144a19a0b5d740178e9c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,615
spotify:track:3UhmuWcFaLS3AO3kI9ynQ2,Insane,"spotify:artist:6LEG9Ld1aLImEFEVHdWNSB, spotify:artist:6aQfrWHwAcuY8IYItbChZh, spotify:artist:5DHi2MeoRgAwPE0A0qwRMl, spotify:artist:4vvW590Gq8dNWsP5BM9FkS","AP Dhillon, Shinda Kahlon, Gurinder Gill, Gminxr",spotify:album:6EaHaUoczRLrDl5uqxSFW3,Insane,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,16-04-2021,https://i.scdn.co/image/ab67616d0000b273f26219080879cd317b98ece8,1,1,206060,https://p.scdn.co/mp3-preview/3956997d815730e55f42314ba798a1d59acd1758?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,616
spotify:track:1ZLrDPgR7mvuTco3rQK8Pk,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,"spotify:artist:72nLe76yBFSlP6VBzME358, spotify:artist:6mU8ucezzms5I2kNH6HNlu, spotify:artist:20gsENnposVs2I4rQ5kvrf","SHAUN, Conor Maynard, Sam Feldt",spotify:album:13aeLAMXve4Jxd8mNKu068,Way Back Home (feat. Conor Maynard) [Sam Feldt Edit],"spotify:artist:72nLe76yBFSlP6VBzME358, spotify:artist:20gsENnposVs2I4rQ5kvrf","SHAUN, Sam Feldt",21-12-2018,https://i.scdn.co/image/ab67616d0000b27391994452af66b672954b6eb4,1,1,192452,https://p.scdn.co/mp3-preview/f94f9a1a86322d0359b6b0687c1ec8d774c3f7c3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,617
spotify:track:1CfuBY3BDdKpooQ9L5zgUc,Cigarettes,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,spotify:album:1typPCwqyXMfFpvDZAyKew,Fighting Demons (Deluxe),spotify:artist:4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,18-03-2022,https://i.scdn.co/image/ab67616d0000b2737459992b444de38842b9bee7,1,3,227527,https://p.scdn.co/mp3-preview/ce13b731b64a960a0cb71ab86a64aaa2903a5194?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,77,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,618
spotify:track:2DQayQSTaomynGyTLXzGs0,Wandered To LA (with Justin Bieber),"spotify:artist:4MCBfE4596Uoi2O4DtmEMz, spotify:artist:1uNFoZAHBGtllmzznpCI3s","Juice WRLD, Justin Bieber",spotify:album:1typPCwqyXMfFpvDZAyKew,Fighting Demons (Deluxe),spotify:artist:4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,18-03-2022,https://i.scdn.co/image/ab67616d0000b2737459992b444de38842b9bee7,1,6,188833,https://p.scdn.co/mp3-preview/30bd7149d2dda41947a7f18acd7fff403682e2e1?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,72,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,619
spotify:track:2AHZICZHpwfW0jGQnNUUlW,Don't Worry (with Ray Dalton) - Radio Edit,"spotify:artist:6c4sUNBgdonFJz8Kx2VsGz, spotify:artist:4e0nWw2r4BoQSKPQ2zpU13","Madcon, Ray Dalton",spotify:album:3Phx4ZCBjLcD8noU55Ved2,W drodze na wakacje,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,06-07-2018,https://i.scdn.co/image/ab67616d0000b273b79b914363b294ad069d7283,1,11,214120,https://p.scdn.co/mp3-preview/ae2fb3fa962073ce8e250e6a189f9d66413781df?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,620
spotify:track:5WzfGg2ueNoOS5aIkaR9qX,Atak Gaya - Arijit Singh,"spotify:artist:4YRxDV8wJFPHPTeXepOstw, spotify:artist:3quVbB0VVwzGIU1FRBWpX0","Arijit Singh, Rupali Moghe",spotify:album:2g7GkmjF2onRnLexy9cUiC,Badhaai Do (Original Motion Picture Soundtrack),spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,01-02-2022,https://i.scdn.co/image/ab67616d0000b273dc53a10529383dc097601a49,1,2,199407,https://p.scdn.co/mp3-preview/39dfe0acdd46bf8d73206980a98613f8f7149fab?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,621
spotify:track:0ri0Han4IRJhzvERHOZTMr,At My Worst,spotify:artist:1W7FNibLa0O0b572tB2w7t,Pink Sweat$,spotify:album:3Qj2vsFzmaB8jcH6Q60WIG,The Prelude,spotify:artist:1W7FNibLa0O0b572tB2w7t,Pink Sweat$,17-07-2020,https://i.scdn.co/image/ab67616d0000b27387bb1da05f3491eea3401de5,1,4,170344,https://p.scdn.co/mp3-preview/e0033d00bb53107b3c95fcb58703e9860517d3dc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,74,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,622
spotify:track:7LrGTUqYtt2SjoUfkQotXp,Puttene Prema,spotify:artist:4A2XSc4OJjuPY4l6NjnrDj,Ram Miriyala,spotify:album:1mJ1tetqPpsLdQ8XyJRPuO,Gully Rowdy,spotify:artist:4A2XSc4OJjuPY4l6NjnrDj,Ram Miriyala,16-09-2021,https://i.scdn.co/image/ab67616d0000b2737407ac93f22c734bfaa3e919,1,1,226083,https://p.scdn.co/mp3-preview/022709647edf9997ed461e5ad67078956fb27006?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,623
spotify:track:1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,spotify:artist:0awl5piYwO0CDTHEkCjUhn,Nico & Vinz,spotify:album:6zXb9FQMzawvY2Au8Kxky3,Black Star Elephant,spotify:artist:0awl5piYwO0CDTHEkCjUhn,Nico & Vinz,2014,https://i.scdn.co/image/ab67616d0000b273eb3c078694b007169dab4a4f,1,2,245866,https://p.scdn.co/mp3-preview/3bd9ce4bf829a46828d0aeb54555edadd8302acf?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,624
spotify:track:7a1UiDLvw2yyuRPtANObXb,Intro (Infected),spotify:artist:3NR7hAacOhmcztWvD7vJfS,Sickick,spotify:album:2nVxC66w4SkZLrdGhRECXP,Talksick 3,spotify:artist:3NR7hAacOhmcztWvD7vJfS,Sickick,02-11-2016,https://i.scdn.co/image/ab67616d0000b2733e296819bec61d3174b350a2,1,1,294607,https://p.scdn.co/mp3-preview/da7e5b088a7489cde30e91e5f14118d3d359b427?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,625
spotify:track:7L2D6W7e8mn0zf8cH78Ch4,Sirivennela,"spotify:artist:6LWyVEIBnx7MoRBhQxu9om, spotify:artist:0WiZi3Q419nMpAQEqfBCbk","Anurag Kulkarni, Mickey J. Meyer",spotify:album:7EvKnbGkPEa6eNqUBpErN4,Sirivennela - Shyam Singha Roy - Telugu,"spotify:artist:6LWyVEIBnx7MoRBhQxu9om, spotify:artist:0WiZi3Q419nMpAQEqfBCbk, spotify:artist:6AgipdEVghvFGPxilhdrBO","Anurag Kulkarni, Mickey J. Meyer, Sirivennela Seetharama Sastry",07-12-2021,https://i.scdn.co/image/ab67616d0000b273463410f6597db5e9f484c399,1,1,253595,https://p.scdn.co/mp3-preview/a5d92c76b2fbd46a6ffd4ca48483ecb43616ebef?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,626
spotify:track:6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),"spotify:artist:7bXgB6jMjp9ATFy66eO08Z, spotify:artist:3TVXtAsR1Inumwj472S9r4","Chris Brown, Drake",spotify:album:1BfLzaTFI5qKsAAk0Ae6aV,Indigo,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Chris Brown,28-06-2019,https://i.scdn.co/image/ab67616d0000b2739e588b0c2afe8178b2b76231,1,11,260640,https://p.scdn.co/mp3-preview/2d163f351fe6e6d2df9c848e3864e77293c1bb57?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,77,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,627
spotify:track:0pCXbJ3lbtinCZnwg1CYDC,Leharaayi,spotify:artist:7qjJw7ZM2ekDSahLXPjIlN,Sid Sriram,spotify:album:67FATbnVWtXgD9TF6OGb3P,Most Eligible Bachelor,spotify:artist:4xlqU0G9EloUPHL1qlmWY6,Gopi Sundar,11-10-2021,https://i.scdn.co/image/ab67616d0000b2735f64b441dcd312bf4e89d771,1,4,245093,https://p.scdn.co/mp3-preview/a47bc4191450b88e804faec687e74e8444aaa93b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,53,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,628
spotify:track:6rrKbzJGGDlSZgLphopS49,Unstoppable,spotify:artist:2q3GG88dVwuQPF4FmySr9I,The Score,spotify:album:6pUg9RDDoVyQQVJ48FkmXz,ATLAS,spotify:artist:2q3GG88dVwuQPF4FmySr9I,The Score,13-10-2017,https://i.scdn.co/image/ab67616d0000b273c469e75608b59994c1c422be,1,6,192106,https://p.scdn.co/mp3-preview/421c1b4f59ad1e40f62649e37b85428ca2e8fae2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,629
spotify:track:6Q2Lb0R6siWVAF6DFvLXRF,Beggin' - Remix,"spotify:artist:6kGgCcP1pFsfBy9Zj7KZft, spotify:artist:2INLOHIkRAYNha5uKGiRhn, spotify:artist:3xBKSx3tEsAIa98zoWqZMm","HAWK., Reznikov, Alex Albino",spotify:album:2bHNsqDCqnE4DpUdt6f8wW,Beggin' (Remix),"spotify:artist:6kGgCcP1pFsfBy9Zj7KZft, spotify:artist:2INLOHIkRAYNha5uKGiRhn, spotify:artist:3xBKSx3tEsAIa98zoWqZMm","HAWK., Reznikov, Alex Albino",13-08-2021,https://i.scdn.co/image/ab67616d0000b2734cb295b1b3c7e96cf93f24e1,1,1,140947,https://p.scdn.co/mp3-preview/cc54224a632eda56fac5861a71391b24328c6f17?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,630
spotify:track:3UrNOHCzVxX2KZbNcKQAyu,High School,"spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:55Aa2cqylxrFIXC767Z865","Nicki Minaj, Lil Wayne",spotify:album:22F5ZYY1sxoJjk6HzZfmC1,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),spotify:artist:0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,01-01-2012,https://i.scdn.co/image/ab67616d0000b273ef9ad61e2a4f15606fd4ab15,1,4,218746,https://p.scdn.co/mp3-preview/80868533b0e317a0061b7203123842123e452423?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,68,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,631
spotify:track:3mDL5BWuaVwXFAhZMWp88E,Eshay,spotify:artist:4xhGRFsiALp1uDKt0FMaGf,Gucci Dassy,spotify:album:0QfGGytvuz1ORWR5kZRiZJ,Eshay,spotify:artist:4xhGRFsiALp1uDKt0FMaGf,Gucci Dassy,01-01-2021,https://i.scdn.co/image/ab67616d0000b2739d0498e2952cd8eb3a58243f,1,1,189995,https://p.scdn.co/mp3-preview/74b5d043f7b7f19f1a1ad68cbaf024ec9a3f5afd?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,63,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,632
spotify:track:7mJdz7uNv3jgVSIMkSf8ca,"Kasoor (From ""Dhamaka"") - Acoustic",spotify:artist:0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,spotify:album:76iQl56z8NPaGQz94z3EBr,"Kasoor (From ""Dhamaka"") [Acoustic]",spotify:artist:0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,17-11-2021,https://i.scdn.co/image/ab67616d0000b273d002232ff9fefaa670829630,1,1,213306,https://p.scdn.co/mp3-preview/f3a942956331479f59414762b180da122596bab6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,54,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,633
spotify:track:2NTVtNcpC0i1R7LVGaCZCF,Jugnu,"spotify:artist:0y59o4v8uw5crbN9M3JiL1, spotify:artist:3tPQOjkxO3mrYrrgkTeXgH","Badshah, Nikhita Gandhi",spotify:album:1tIBidZ4PMZPqWLgunT4IP,Jugnu,spotify:artist:0y59o4v8uw5crbN9M3JiL1,Badshah,26-10-2021,https://i.scdn.co/image/ab67616d0000b273efe374ffabeb543840dee228,1,1,230400,https://p.scdn.co/mp3-preview/7a4468ad70da769f80865ac0d988ff0da9bfca9a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,634
spotify:track:3UPyPufaKCLArwzqn9k7lZ,Shershaah Mashup,"spotify:artist:1jPeDHvfU5Knw8VyOP6TZN, spotify:artist:1tqysapcCh1lWEAc9dIFpa, spotify:artist:1sVmXkzX2ukc6QvasrDBES, spotify:artist:56SjZARoEvag3RoKWIb16j, spotify:artist:74OaRjmyh0XyRZsQQQ5l7c, spotify:artist:2GoeZ0qOTt6kjsWW4eA6LS, spotify:artist:3yMmYEklQ7gLOZXEFNd3xr","Dj Chetas, Jubin Nautiyal, Asees Kaur, B Praak, Jasleen Royal, Darshan Raval, Palak Muchhal",spotify:album:40wo5RFOoS3UZpMR9DRwx8,Shershaah Mashup,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,29-10-2021,https://i.scdn.co/image/ab67616d0000b273a093fe73061908319fee8fd5,1,1,236006,https://p.scdn.co/mp3-preview/fa70c91e31d5b1e9e786847298794c85c7bb539d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,43,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,635
spotify:track:6jRq8gaZhMUyy5RclRPcAf,hot girl bummer,spotify:artist:2cFrymmkijnjDg9SS92EPM,blackbear,spotify:album:4UxlLk460BnmQlRV3WiORh,everything means nothing,spotify:artist:2cFrymmkijnjDg9SS92EPM,blackbear,21-08-2020,https://i.scdn.co/image/ab67616d0000b273e9b6f26ff354f4d70847f02d,1,1,188343,https://p.scdn.co/mp3-preview/76cac6d770918a90ad76978192215a3892d0f3d0?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,80,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,636
spotify:track:5OMUXgfXsSukZ0zxelpC3b,Raanjhanaa,"spotify:artist:1mYsTxnqsietFxj1OgoGbG, spotify:artist:2IP4wcE4hRbDi1zdV8Si6g, spotify:artist:7DcUua74PM7MmBljTTjIyy","A.R. Rahman, Jaswinder Singh, Shiraz Uppal",spotify:album:24C47633GRlozws7WBth7t,Raanjhanaa (Original Motion Picture Soundtrack),spotify:artist:1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,31-05-2013,https://i.scdn.co/image/ab67616d0000b273a00249b8bf77312ec156dd4b,1,1,254653,https://p.scdn.co/mp3-preview/f472e43fd402daf060f7bd2540c517dc2704f9ed?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,637
spotify:track:5Sif2EoFy6jvZ31s0wsB6Y,Chup Chup Ke,"spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:5cB4d4jPYjMT326sjihQ4m, spotify:artist:2HRUxGGvyo4L9mJwMSQpd3, spotify:artist:1NZmeXpUniRdDTTuKsTXEr","Pritam, Shaan, Muazzam, Rizwan Ali Khan",spotify:album:3PkrQdrzWhrQ3c4cnbedfi,Rush,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,Pritam,09-10-2012,https://i.scdn.co/image/ab67616d0000b273d7821033f65d374bef0a136a,1,6,229651,https://p.scdn.co/mp3-preview/92149cd9585e6425cf2f914887276bf641eaa7f4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,55,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,638
spotify:track:4rIv0uUnxs5hVZfe5t9SNs,Alizeh,"spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:4YRxDV8wJFPHPTeXepOstw, spotify:artist:1cfG7UM0OD4O1II1nd15Qo, spotify:artist:6iv4lysB1yHXoZJ2gfqTdh","Pritam, Arijit Singh, Ash King, Shashwat Singh",spotify:album:5XfOSDomcrv4lDvlrxknlt,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack),spotify:artist:1wRPtKGflJrBx9BmLsSwlU,Pritam,26-10-2016,https://i.scdn.co/image/ab67616d0000b2734a00b4392365a753c201bd75,1,6,282272,https://p.scdn.co/mp3-preview/71746346e8db3b8889fd871f66098ea6c3560b4c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,46,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,639
spotify:track:3WVtOC0yQGiifTSeESXIrw,O Mere Dil Ke Chain,"spotify:artist:7o7doCwqft91WC690aglWC, spotify:artist:2JSYASbWU5Y0fVpts3Eq7g","Sanam, R. D. Burman",spotify:album:3S0jdTqfH1rHoWrbIwYNwm,O Mere Dil Ke Chain - Sanam,spotify:artist:7o7doCwqft91WC690aglWC,Sanam,30-06-2015,https://i.scdn.co/image/ab67616d0000b273e2d97f266b9762356b107188,1,1,202622,https://p.scdn.co/mp3-preview/4525aca7f3f18fab7a67fb053fbadb9459cc3794?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,640
spotify:track:0rohJsT6NWsThpukt0Xxdc,Higher Ground (feat. John Martin),"spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:2auikkNYqigWStoHWK1Grq","Martin Garrix, John Martin",spotify:album:2wfc0nU4LeUtwyhbkOE6iH,Higher Ground (feat. John Martin),"spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:2auikkNYqigWStoHWK1Grq","Martin Garrix, John Martin",14-05-2020,https://i.scdn.co/image/ab67616d0000b27326369d51be4bdab3bbc57383,1,1,206279,https://p.scdn.co/mp3-preview/ad7e978af96d2e274573c946b8505967c220944c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,641
spotify:track:2ZRo7axmMPeSVUvDbGkJah,Hope,spotify:artist:15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,spotify:album:2Ti79nwTsont5ZHfdxIzAm,?,spotify:artist:15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,16-03-2018,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,1,16,110886,https://p.scdn.co/mp3-preview/3d959b4c958bc17788c9d7fdab13057e5049c8c4?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,83,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,642
spotify:track:23SOLLrMMW31ebUFfuGNW6,Fed Up,spotify:artist:3L8FZaw2Rg1oUw3vB4gUME,Bazanji,spotify:album:3BeTsTR3oeQ82JjylXTeZi,Mixed Feelings,spotify:artist:3L8FZaw2Rg1oUw3vB4gUME,Bazanji,18-11-2017,https://i.scdn.co/image/ab67616d0000b27335f33e7ccd10a0b7f06907d7,1,1,160084,https://p.scdn.co/mp3-preview/cddcc4ac1cd057e57e38c44956cf611239fe42dd?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,61,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,643
spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,"spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY, spotify:artist:2o08sCWF5yyo2G4DCiT7T9","Travis Scott, HVME",spotify:album:3SdFuYwyWoq7kuaHdTDcyD,Goosebumps (Remix),"spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY, spotify:artist:2o08sCWF5yyo2G4DCiT7T9","Travis Scott, HVME",15-01-2021,https://i.scdn.co/image/ab67616d0000b2739109b0425fb5b36284a24891,1,1,162802,https://p.scdn.co/mp3-preview/f96dd0e2704ce2a9b94fd2997eeb59242cd31c46?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,81,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-30T19:14:10Z,,644
